,start,end,from_cty,to_cty,from_country,from_country_code,to_country,to_country_code,value,source,target,color,label,from_country_latlng,to_country_latlng,from_country_cca3,to_country_cca3
11474,01:00,02:00,Romania (RO),Ukraine (UA),Romania ,RO,Ukraine ,UA,0.0,27,17,"rgba(127, 127, 127, 0.8)",,"[46, 25]","[49, 32]",ROU,UKR
11475,01:00,02:00,Ukraine (UA),Romania (RO),Ukraine ,UA,Romania ,RO,108.0,17,27,"rgba(127, 127, 127, 0.8)",,"[49, 32]","[46, 25]",UKR,ROU
11476,02:00,03:00,Romania (RO),Ukraine (UA),Romania ,RO,Ukraine ,UA,0.0,27,17,"rgba(127, 127, 127, 0.8)",,"[46, 25]","[49, 32]",ROU,UKR
11477,02:00,03:00,Ukraine (UA),Romania (RO),Ukraine ,UA,Romania ,RO,134.0,17,27,"rgba(127, 127, 127, 0.8)",,"[49, 32]","[46, 25]",UKR,ROU
11478,03:00,04:00,Romania (RO),Ukraine (UA),Romania ,RO,Ukraine ,UA,0.0,27,17,"rgba(127, 127, 127, 0.8)",,"[46, 25]","[49, 32]",ROU,UKR
11479,03:00,04:00,Ukraine (UA),Romania (RO),Ukraine ,UA,Romania ,RO,192.0,17,27,"rgba(127, 127, 127, 0.8)",,"[49, 32]","[46, 25]",UKR,ROU
11480,04:00,05:00,Romania (RO),Ukraine (UA),Romania ,RO,Ukraine ,UA,0.0,27,17,"rgba(127, 127, 127, 0.8)",,"[46, 25]","[49, 32]",ROU,UKR
11481,04:00,05:00,Ukraine (UA),Romania (RO),Ukraine ,UA,Romania ,RO,213.0,17,27,"rgba(127, 127, 127, 0.8)",,"[49, 32]","[46, 25]",UKR,ROU
11482,05:00,06:00,Romania (RO),Ukraine (UA),Romania ,RO,Ukraine ,UA,0.0,27,17,"rgba(127, 127, 127, 0.8)",,"[46, 25]","[49, 32]",ROU,UKR
11483,05:00,06:00,Ukraine (UA),Romania (RO),Ukraine ,UA,Romania ,RO,200.0,17,27,"rgba(127, 127, 127, 0.8)",,"[49, 32]","[46, 25]",UKR,ROU
11484,06:00,07:00,Romania (RO),Ukraine (UA),Romania ,RO,Ukraine ,UA,0.0,27,17,"rgba(127, 127, 127, 0.8)",,"[46, 25]","[49, 32]",ROU,UKR
11485,06:00,07:00,Ukraine (UA),Romania (RO),Ukraine ,UA,Romania ,RO,200.0,17,27,"rgba(127, 127, 127, 0.8)",,"[49, 32]","[46, 25]",UKR,ROU
11486,07:00,08:00,Romania (RO),Ukraine (UA),Romania ,RO,Ukraine ,UA,0.0,27,17,"rgba(127, 127, 127, 0.8)",,"[46, 25]","[49, 32]",ROU,UKR
11487,07:00,08:00,Ukraine (UA),Romania (RO),Ukraine ,UA,Romania ,RO,130.0,17,27,"rgba(127, 127, 127, 0.8)",,"[49, 32]","[46, 25]",UKR,ROU
11488,08:00,09:00,Romania (RO),Ukraine (UA),Romania ,RO,Ukraine ,UA,0.0,27,17,"rgba(127, 127, 127, 0.8)",,"[46, 25]","[49, 32]",ROU,UKR
